"Species","EPU","sex","YEAR","MeanCond","nCond","n"
"Windowpane","MAB","M",2005,98.5173631894111,46,26
"Windowpane","MAB","M",2006,97.6682749276749,43,26
"Windowpane","MAB","M",2007,96.0198680762193,27,26
"Windowpane","MAB","M",2008,102.296933732636,28,26
"Windowpane","MAB","M",2009,102.832598066867,43,26
"Windowpane","MAB","M",2010,101.253975081869,103,26
"Windowpane","MAB","M",2011,99.7591022346621,159,26
"Windowpane","MAB","M",2012,101.723730087617,99,26
"Windowpane","MAB","M",2013,97.1858863246181,127,26
"Windowpane","MAB","M",2014,99.7490544259794,82,26
"Windowpane","MAB","M",2015,97.4560750569285,88,26
"Windowpane","MAB","M",2016,97.711033529606,98,26
"Windowpane","MAB","M",2018,98.1635471452416,79,26
